route_id,trip_id,stop_name,stop_sequence,arrival_time_sec_x
Red,51849709,Harvard,30.0,41400.0
Red,51849709,Central,40.0,41700.0
Red,51849713,Harvard,190.0,35520.0
Red,51849713,Kendall/MIT,170.0,35160.0
Red,51849713,Charles/MGH,160.0,35040.0
Red,51849713,Park Street,150.0,34860.0
Red,51849713,Downtown Crossing,140.0,34800.0
Red,51849713,South Station,130.0,34680.0
Red,51849713,Broadway,120.0,34500.0
Red,51849713,Porter,200.0,35700.0
Red,51849713,Savin Hill,80.0,34080.0
Red,51849713,Fields Corner,70.0,33900.0
Red,51849712,Davis,210.0,49620.0
Red,51849712,Central,180.0,49140.0
Red,51849714,Porter,20.0,65340.0
Red,51849714,Harvard,30.0,65520.0
Red,51849715,Park Street,70.0,65400.0
Red,51849715,Porter,20.0,64500.0
Red,51849714,Shawmut,160.0,67260.0
Red,51849714,Andrew,110.0,66660.0
Red,51849714,Broadway,100.0,66540.0
Red,51849714,South Station,90.0,66420.0
Red,51849714,Downtown Crossing,80.0,66300.0
Red,51849714,Park Street,70.0,66240.0
Red,51849714,Central,40.0,65820.0
Red,51849712,Park Street,150.0,48660.0
Red,51849710,South Station,130.0,86820.0
Red,51849710,JFK/UMass,90.0,86340.0
Red,51849710,Savin Hill,80.0,86220.0
Red,51849710,Fields Corner,70.0,86040.0
Red,51849709,Andrew,110.0,42480.0
Red,51849709,Broadway,100.0,42360.0
Red,51849709,South Station,90.0,42240.0
Red,51849709,Downtown Crossing,80.0,42120.0
Red,51849709,Charles/MGH,60.0,41940.0
Red,51849710,Kendall/MIT,170.0,87300.0
Red,51849710,Central,180.0,87480.0
Red,51849710,Porter,200.0,87840.0
Red,51849712,Fields Corner,70.0,47700.0
Red,51849711,Porter,200.0,71040.0
Red,51849711,Harvard,190.0,70860.0
Red,51849711,Central,180.0,70620.0
Red,51849711,Charles/MGH,160.0,70320.0
Red,51849711,South Station,130.0,69960.0
Red,51849711,Andrew,110.0,69660.0
Red,51849711,Fields Corner,70.0,69180.0
Red,51849710,Davis,210.0,87960.0
Red,51849710,Harvard,190.0,87660.0
Red,51849730,Park Street,150.0,47760.0
Red,51849730,Charles/MGH,160.0,47940.0
Red,51849754,Fields Corner,70.0,49380.0
Red,51849753,Kendall/MIT,170.0,51540.0
Red,51849753,Park Street,150.0,51240.0
Red,51849753,Andrew,110.0,50760.0
Red,51849753,JFK/UMass,90.0,50580.0
Red,51849753,Fields Corner,70.0,50280.0
Red,51849751,Davis,210.0,66840.0
Red,51849753,South Station,130.0,51060.0
Red,51849754,JFK/UMass,90.0,49680.0
Red,51849754,Andrew,110.0,49860.0
Red,51849754,Broadway,120.0,49980.0
Red,51849759,Charles/MGH,160.0,21720.0
Red,51849759,Park Street,150.0,21540.0
Red,51849759,Downtown Crossing,140.0,21480.0
Red,51849759,South Station,130.0,21360.0
Red,51849759,Broadway,120.0,21180.0
Red,51849759,Andrew,110.0,21060.0
Red,51849759,JFK/UMass,100.0,20880.0
Red,51849759,North Quincy,40.0,20340.0
Red,51849759,Wollaston,30.0,20160.0
Red,51849759,Quincy Center,20.0,19980.0
Red,51849754,Harvard,190.0,51060.0
Red,51849754,Downtown Crossing,140.0,50280.0
Red,51849751,Central,180.0,66300.0
Red,51849751,Park Street,150.0,65820.0
Red,51849747,Charles/MGH,160.0,66900.0
Red,51849747,South Station,130.0,66540.0
Red,51849747,Broadway,120.0,66360.0
Red,51849747,Porter,200.0,67620.0
Red,51849747,Fields Corner,70.0,65760.0
Red,51849746,Davis,210.0,74580.0
Red,51849746,Porter,200.0,74460.0
Red,51849746,Harvard,190.0,74280.0
Red,51849746,Central,180.0,74040.0
Red,51849746,Kendall/MIT,170.0,73860.0
Red,51849747,JFK/UMass,90.0,66060.0
Red,51849748,Fields Corner,70.0,44220.0
Red,51849748,Savin Hill,80.0,44400.0
Red,51849751,South Station,130.0,65640.0
Red,51849751,Andrew,110.0,65340.0
Red,51849751,JFK/UMass,90.0,65160.0
Red,51849751,Fields Corner,70.0,64860.0
Red,51849748,Davis,210.0,46140.0
Red,51849748,Kendall/MIT,170.0,45480.0
Red,51849748,South Station,130.0,45000.0
Red,51849748,Andrew,110.0,44700.0
Red,51849748,JFK/UMass,90.0,44520.0
Red,51849759,Central,180.0,22020.0
Blue,52434012,Maverick,70.0,51000.0
Blue,52434012,Airport,60.0,50880.0
Blue,52434012,Wood Island,50.0,50760.0
Blue,52434012,Orient Heights,40.0,50640.0
Blue,52434012,Beachmont,20.0,50460.0
Blue,52434011,Maverick,70.0,50460.0
Blue,52434011,Orient Heights,40.0,50100.0
Blue,52434010,Government Center,100.0,50220.0
Blue,52434011,State,90.0,50640.0
Blue,52434013,Orient Heights,40.0,51180.0
Blue,52434015,Orient Heights,40.0,52260.0
Blue,52434015,Suffolk Downs,30.0,52140.0
Blue,52434014,State,90.0,52260.0
Blue,52434014,Maverick,70.0,52080.0
Blue,52434014,Wood Island,50.0,51840.0
Blue,52434014,Orient Heights,40.0,51720.0
Blue,52434013,Airport,60.0,51420.0
Blue,52434010,State,90.0,50100.0
Blue,52434010,Aquarium,80.0,50040.0
Blue,52434010,Maverick,70.0,49920.0
Blue,52434010,Airport,60.0,49800.0
Blue,52434007,Maverick,70.0,48300.0
Red,51849760,Davis,210.0,23340.0
Red,51849760,Porter,200.0,23220.0
Red,51849760,Harvard,190.0,23040.0
Red,51849760,Kendall/MIT,170.0,22680.0
Red,51849760,Park Street,150.0,22380.0
Red,51849760,South Station,130.0,22200.0
Red,51849760,Andrew,110.0,21900.0
Red,51849760,Quincy Center,20.0,20820.0
Blue,52434007,Government Center,100.0,48600.0
Blue,52434010,Wood Island,50.0,49680.0
Blue,52434010,Beachmont,20.0,49380.0
Blue,52434009,Aquarium,80.0,49500.0
Blue,52434009,Airport,60.0,49260.0
Blue,52434009,Wood Island,50.0,49140.0
Blue,52434009,Suffolk Downs,30.0,48900.0
Blue,52434009,Beachmont,20.0,48840.0
Blue,52434008,State,90.0,49020.0
Blue,52434008,Aquarium,80.0,48960.0
Blue,52434008,Maverick,70.0,48840.0
Red,51849746,Downtown Crossing,140.0,73500.0
Red,51849734,Fields Corner,150.0,43800.0
Red,51849734,Savin Hill,140.0,43620.0
Red,51849734,Andrew,110.0,43320.0
Red,51849734,South Station,90.0,43080.0
Red,51849733,Shawmut,160.0,44820.0
Red,51849733,Fields Corner,150.0,44700.0
Red,51849735,Kendall/MIT,50.0,39240.0
Red,51849735,Charles/MGH,60.0,39360.0
Red,51849735,Park Street,70.0,39480.0
Red,51849736,Andrew,110.0,30420.0
Red,51849736,Park Street,70.0,30000.0
Red,51849736,Charles/MGH,60.0,29880.0
Red,51849736,Central,40.0,29640.0
Red,51849735,Fields Corner,150.0,40380.0
Red,51849735,Savin Hill,140.0,40200.0
Red,51849735,Andrew,110.0,39900.0
Red,51849735,Broadway,100.0,39780.0
Red,51849735,South Station,90.0,39660.0
Red,51849731,Porter,200.0,33120.0
Red,51849731,Downtown Crossing,140.0,32220.0
Red,51849731,South Station,130.0,32100.0
Red,51849731,Broadway,120.0,31920.0
Red,51849731,Fields Corner,70.0,31320.0
Red,51849730,Porter,200.0,48600.0
Red,51849730,Harvard,190.0,48420.0
Red,51849730,Central,180.0,48240.0
Red,51849730,Kendall/MIT,170.0,48060.0
Red,51849731,Andrew,110.0,31800.0
Red,51849732,Porter,20.0,44640.0
Red,51849733,Downtown Crossing,80.0,43860.0
Red,51849733,Park Street,70.0,43800.0
Red,51849733,Kendall/MIT,50.0,43560.0
Red,51849733,Central,40.0,43440.0
Red,51849733,Harvard,30.0,43140.0
Red,51849733,Porter,20.0,42960.0
Red,51849732,Savin Hill,140.0,46200.0
Red,51849732,JFK/UMass,130.0,46080.0
Red,51849732,Park Street,70.0,45480.0
Red,51849732,Kendall/MIT,50.0,45240.0
Red,51849733,Andrew,110.0,44220.0
Red,51849736,Shawmut,160.0,31020.0
Red,51849738,Fields Corner,70.0,66600.0
Red,51849744,Park Street,150.0,85200.0
Red,51849744,Downtown Crossing,140.0,85140.0
Red,51849744,South Station,130.0,85020.0
Red,51849744,Fields Corner,70.0,84240.0
Red,51849743,Fields Corner,150.0,24000.0
Red,51849743,Downtown Crossing,80.0,23160.0
Red,51849743,Shawmut,160.0,24120.0
Red,51849744,Central,180.0,85680.0
Red,51849744,Porter,200.0,86040.0
Red,51849746,Fields Corner,70.0,72600.0
Red,51849745,Harvard,190.0,86760.0
Red,51849745,Kendall/MIT,170.0,86400.0
Red,51849745,Charles/MGH,160.0,86280.0
Red,51849745,Park Street,150.0,86100.0
Red,51849745,South Station,130.0,85920.0
Red,51849745,Broadway,120.0,85740.0
Red,51849745,Andrew,110.0,85620.0
Red,51849745,JFK/UMass,90.0,85440.0
Red,51849745,Savin Hill,80.0,85320.0
Red,51849745,Fields Corner,70.0,85140.0
Red,51849743,Charles/MGH,60.0,22980.0
Red,51849743,Kendall/MIT,50.0,22860.0
Red,51849741,Kendall/MIT,50.0,25500.0
Red,51849741,Central,40.0,25380.0
Red,51849741,Porter,20.0,24900.0
Red,51849738,Porter,200.0,68460.0
Red,51849738,Central,180.0,68040.0
Red,51849738,Kendall/MIT,170.0,67860.0
Red,51849738,Park Street,150.0,67560.0
Red,51849738,JFK/UMass,90.0,66900.0
Red,51849738,Savin Hill,80.0,66780.0
Red,51849741,South Station,90.0,25920.0
Red,51849743,Porter,20.0,22260.0
Red,51849742,Shawmut,160.0,25860.0
Red,51849742,Fields Corner,150.0,25740.0
Red,51849742,JFK/UMass,130.0,25440.0
Red,51849742,Andrew,110.0,25260.0
Red,51849742,Broadway,100.0,25140.0
Red,51849742,South Station,90.0,25020.0
Red,51849742,Downtown Crossing,80.0,24900.0
Red,51849742,Park Street,70.0,24840.0
Red,51849742,Kendall/MIT,50.0,24600.0
Red,51849741,Fields Corner,150.0,26640.0
Red,51849741,JFK/UMass,130.0,26340.0
Red,51849702,Charles/MGH,160.0,52260.0
Red,51849660,Broadway,120.0,24180.0
Red,51849660,Andrew,110.0,24060.0
Red,51849660,Fields Corner,70.0,23580.0
Red,51849659,Porter,200.0,40020.0
Red,51849660,South Station,130.0,24360.0
Red,51849659,Charles/MGH,160.0,39360.0
Red,51849659,Andrew,110.0,38700.0
Red,51849659,JFK/UMass,90.0,38520.0
Red,51849659,Kendall/MIT,170.0,39480.0
Red,51849660,Park Street,150.0,24540.0
Red,51849660,Charles/MGH,160.0,24720.0
Red,51849661,Andrew,110.0,29580.0
Red,51849661,Broadway,100.0,29460.0
Red,51849661,South Station,90.0,29340.0
Red,51849661,Downtown Crossing,80.0,29220.0
Red,51849661,Park Street,70.0,29160.0
Red,51849661,Charles/MGH,60.0,29040.0
Red,51849661,Kendall/MIT,50.0,28920.0
Red,51849661,Central,40.0,28800.0
Red,51849661,Harvard,30.0,28500.0
Red,51849660,Davis,210.0,25500.0
Red,51849660,Porter,200.0,25380.0
Red,51849660,Harvard,190.0,25200.0
Red,51849660,Central,180.0,25020.0
Red,51849660,Kendall/MIT,170.0,24840.0
Red,51849663,Porter,20.0,26580.0
Red,51849657,Davis,210.0,79860.0
Red,51849656,Harvard,30.0,32820.0
Red,51849656,Porter,20.0,32640.0
Red,51849655,Fields Corner,150.0,45540.0
Red,51849655,Broadway,100.0,44940.0
Red,51849656,Central,40.0,33120.0
Red,51849655,South Station,90.0,44820.0
Red,51849655,Central,40.0,44280.0
Red,51849655,Harvard,30.0,43980.0
Red,51849655,Porter,20.0,43800.0
Red,51849654,Fields Corner,150.0,48120.0
Red,51849655,Downtown Crossing,80.0,44700.0
Red,51849656,Kendall/MIT,50.0,33240.0
Red,51849656,Charles/MGH,60.0,33360.0
Red,51849657,Charles/MGH,160.0,79080.0
Red,51849657,Downtown Crossing,140.0,78840.0
Red,51849657,South Station,130.0,78720.0
Red,51849657,Savin Hill,80.0,78120.0
Red,51849656,Fields Corner,150.0,34380.0
Red,51849656,Savin Hill,140.0,34200.0
Red,51849656,JFK/UMass,130.0,34080.0
Red,51849656,South Station,90.0,33660.0
Red,51849657,Porter,200.0,79740.0
Red,51849663,Harvard,30.0,26760.0
Red,51849663,Central,40.0,27060.0
Red,51849663,Kendall/MIT,50.0,27180.0
Red,51849667,Harvard,190.0,53640.0
Red,51849667,Central,180.0,53400.0
Red,51849667,Charles/MGH,160.0,53100.0
Red,51849667,Park Street,150.0,52920.0
Red,51849667,Broadway,120.0,52560.0
Red,51849667,Porter,200.0,53820.0
Red,51849667,Andrew,110.0,52440.0
Red,51849667,Savin Hill,80.0,52140.0
Red,51849667,Fields Corner,70.0,51960.0
Red,51849666,Davis,210.0,78060.0
Red,51849666,Porter,200.0,77940.0
Red,51849666,Central,180.0,77580.0
Red,51849668,Fields Corner,70.0,35640.0
Red,51849668,Savin Hill,80.0,35820.0
Red,51849670,South Station,130.0,77820.0
Red,51849670,JFK/UMass,90.0,77340.0
Red,51849668,Davis,210.0,37560.0
Red,51849668,Porter,200.0,37440.0
Red,51849668,Harvard,190.0,37260.0
Red,51849668,Central,180.0,37080.0
Red,51849668,Park Street,150.0,36600.0
Red,51849668,Broadway,120.0,36240.0
Red,51849666,Downtown Crossing,140.0,77040.0
Red,51849666,Broadway,120.0,76740.0
Red,51849664,Broadway,100.0,26880.0
Red,51849664,Downtown Crossing,80.0,26640.0
Red,51849664,Central,40.0,26220.0
Red,51849664,Harvard,30.0,25920.0
Red,51849664,Porter,20.0,25740.0
Red,51849663,Shawmut,160.0,28440.0
Red,51849663,Savin Hill,140.0,28140.0
Red,51849663,JFK/UMass,130.0,28020.0
Red,51849663,Andrew,110.0,27840.0
Red,51849663,Broadway,100.0,27720.0
Red,51849663,South Station,90.0,27600.0
Red,51849663,Downtown Crossing,80.0,27480.0
Red,51849663,Park Street,70.0,27420.0
Red,51849663,Charles/MGH,60.0,27300.0
Red,51849664,Andrew,110.0,27000.0
Red,51849666,Savin Hill,80.0,76320.0
Red,51849666,Fields Corner,70.0,76140.0
Red,51849665,Shawmut,160.0,25020.0
Red,51849665,Savin Hill,140.0,24720.0
Red,51849665,JFK/UMass,130.0,24600.0
Red,51849665,Downtown Crossing,80.0,24060.0
Red,51849665,Kendall/MIT,50.0,23760.0
Red,51849664,Shawmut,160.0,27600.0
Red,51849664,Savin Hill,140.0,27300.0
Red,51849654,JFK/UMass,130.0,47820.0
Red,51849643,Kendall/MIT,50.0,63360.0
Red,51849643,Central,40.0,63240.0
Red,51849643,Harvard,30.0,62940.0
Red,51849643,Porter,20.0,62760.0
Red,51849641,Porter,200.0,41760.0
Red,51849641,Central,180.0,41400.0
Red,51849643,Charles/MGH,60.0,63480.0
Red,51849641,Park Street,150.0,40920.0
Red,51849641,South Station,130.0,40740.0
Red,51849641,Broadway,120.0,40560.0
Red,51849641,Andrew,110.0,40440.0
Red,51849641,Savin Hill,80.0,40140.0
Red,51849643,Park Street,70.0,63660.0
Red,51849643,Downtown Crossing,80.0,63720.0
Red,51849643,South Station,90.0,63840.0
Red,51849644,Savin Hill,140.0,56640.0
Red,51849644,Andrew,110.0,56340.0
Red,51849644,Broadway,100.0,56220.0
Red,51849644,Kendall/MIT,50.0,55620.0
Red,51849644,Harvard,30.0,55200.0
Red,51849644,Porter,20.0,55020.0
Red,51849643,Fields Corner,150.0,64560.0
Red,51849643,Savin Hill,140.0,64380.0
Red,51849643,JFK/UMass,130.0,64260.0
Red,51849643,Andrew,110.0,64080.0
Red,51849643,Broadway,100.0,63960.0
Red,51849638,Shawmut,160.0,35340.0
Red,51849638,JFK/UMass,130.0,34920.0
Red,51849636,Fields Corner,150.0,68040.0
Red,51849636,Savin Hill,140.0,67860.0
Red,51849636,JFK/UMass,130.0,67740.0
Red,51849636,Andrew,110.0,67560.0
Red,51849636,Broadway,100.0,67440.0
Red,51849637,Harvard,30.0,56100.0
Red,51849636,Charles/MGH,60.0,66960.0
Red,51849636,Kendall/MIT,50.0,66840.0
Red,51849636,Central,40.0,66720.0
Red,51849636,Harvard,30.0,66420.0
Red,51849636,Porter,20.0,66240.0
Red,51849635,Shawmut,160.0,69840.0
Red,51849636,Park Street,70.0,67140.0
Red,51849637,Central,40.0,56400.0
Red,51849637,Kendall/MIT,50.0,56520.0
Red,51849637,Charles/MGH,60.0,56640.0
Red,51849638,South Station,90.0,34500.0
Red,51849638,Park Street,70.0,34320.0
Red,51849638,Kendall/MIT,50.0,34080.0
Red,51849638,Harvard,30.0,33660.0
Red,51849637,Shawmut,160.0,57840.0
Red,51849637,Savin Hill,140.0,57540.0
Red,51849637,JFK/UMass,130.0,57420.0
Red,51849637,Andrew,110.0,57240.0
Red,51849637,Broadway,100.0,57120.0
Red,51849637,South Station,90.0,57000.0
Red,51849638,Savin Hill,140.0,35040.0
Red,51849646,Harvard,30.0,54360.0
Red,51849646,Central,40.0,54660.0
Red,51849646,Kendall/MIT,50.0,54780.0
Red,51849652,Savin Hill,140.0,48780.0
Red,51849652,JFK/UMass,130.0,48660.0
Red,51849652,Andrew,110.0,48480.0
Red,51849652,Broadway,100.0,48360.0
Red,51849652,South Station,90.0,48240.0
Red,51849652,Park Street,70.0,48060.0
Red,51849652,Shawmut,160.0,49080.0
Red,51849652,Central,40.0,47700.0
Red,51849652,Harvard,30.0,47400.0
Red,51849650,Davis,210.0,40980.0
Red,51849650,Central,180.0,40500.0
Red,51849652,Kendall/MIT,50.0,47820.0
Red,51849653,Harvard,30.0,45720.0
Red,51849653,Central,40.0,46020.0
Red,51849654,Downtown Crossing,80.0,47280.0
Red,51849654,Park Street,70.0,47220.0
Red,51849654,Charles/MGH,60.0,47100.0
Red,51849654,Central,40.0,46860.0
Red,51849653,Fields Corner,150.0,47280.0
Red,51849653,Andrew,110.0,46800.0
Red,51849653,South Station,90.0,46560.0
Red,51849653,Downtown Crossing,80.0,46440.0
Red,51849653,Charles/MGH,60.0,46260.0
Red,51849653,Kendall/MIT,50.0,46140.0
Red,51849650,Park Street,150.0,40020.0
Red,51849650,South Station,130.0,39840.0
Red,51849647,Andrew,110.0,39060.0
Red,51849647,Broadway,100.0,38940.0
Red,51849647,South Station,90.0,38820.0
Red,51849646,Shawmut,160.0,56100.0
Red,51849646,Fields Corner,150.0,55980.0
Red,51849646,Savin Hill,140.0,55800.0
Red,51849646,South Station,90.0,55260.0
Red,51849646,Downtown Crossing,80.0,55140.0
Red,51849646,Park Street,70.0,55080.0
Red,51849647,JFK/UMass,130.0,39240.0
Red,51849647,Savin Hill,140.0,39360.0
Red,51849650,Savin Hill,80.0,39240.0
Red,51849650,Fields Corner,70.0,39060.0
Red,51849648,Davis,210.0,80760.0
Red,51849648,Porter,200.0,80640.0
Red,51849648,Central,180.0,80280.0
Red,51849648,Charles/MGH,160.0,79980.0
Red,51849648,Downtown Crossing,140.0,79740.0
Red,51849648,Broadway,120.0,79440.0
Red,51849648,Andrew,110.0,79320.0
Red,51849648,JFK/UMass,90.0,79140.0
Red,51849648,Savin Hill,80.0,79020.0
Red,51849648,Fields Corner,70.0,78840.0
Blue,52434015,Airport,60.0,52500.0
Red,51849670,Charles/MGH,160.0,78180.0
Red,51849670,Central,180.0,78480.0
Red,51849694,Broadway,120.0,35400.0
Red,51849694,Andrew,110.0,35280.0
Red,51849694,JFK/UMass,90.0,35100.0
Red,51849693,Park Street,150.0,53820.0
Red,51849693,South Station,130.0,53640.0
Red,51849693,Broadway,120.0,53460.0
Red,51849693,JFK/UMass,90.0,53160.0
Red,51849693,Savin Hill,80.0,53040.0
Red,51849694,Charles/MGH,160.0,35940.0
Red,51849695,Davis,210.0,24660.0
Red,51849695,Harvard,190.0,24360.0
Red,51849695,Central,180.0,24180.0
Red,51849695,Kendall/MIT,170.0,24000.0
Red,51849695,Charles/MGH,160.0,23880.0
Red,51849695,Park Street,150.0,23700.0
Red,51849695,Broadway,120.0,23340.0
Red,51849695,Andrew,110.0,23220.0
Red,51849695,Fields Corner,70.0,22740.0
Red,51849694,Davis,210.0,36720.0
Red,51849694,Harvard,190.0,36420.0
Red,51849694,Kendall/MIT,170.0,36060.0
Red,51849693,Fields Corner,70.0,52860.0
Red,51849692,Davis,210.0,76320.0
Red,51849689,Fields Corner,150.0,71460.0
Red,51849689,Savin Hill,140.0,71280.0
Red,51849689,JFK/UMass,130.0,71160.0
Red,51849689,Andrew,110.0,70980.0
Red,51849689,Broadway,100.0,70860.0
Red,51849690,Harvard,30.0,51660.0
Red,51849689,Charles/MGH,60.0,70380.0
Red,51849689,Central,40.0,70140.0
Red,51849689,Harvard,30.0,69840.0
Red,51849689,Porter,20.0,69660.0
Red,51849688,Shawmut,160.0,83640.0
Red,51849688,Fields Corner,150.0,83520.0
Red,51849689,Park Street,70.0,70560.0
Red,51849690,Central,40.0,51960.0
Red,51849692,Central,180.0,75840.0
Red,51849692,Kendall/MIT,170.0,75660.0
Red,51849692,Park Street,150.0,75360.0
Red,51849692,South Station,130.0,75180.0
Red,51849692,Broadway,120.0,75000.0
Red,51849692,Fields Corner,70.0,74400.0
Red,51849690,Andrew,110.0,52740.0
Red,51849690,South Station,90.0,52500.0
Red,51849690,Park Street,70.0,52320.0
Red,51849692,Porter,200.0,76200.0
Red,51849696,Central,40.0,80520.0
Red,51849696,Kendall/MIT,50.0,80640.0
Red,51849700,Fields Corner,150.0,31800.0
Red,51849700,Savin Hill,140.0,31620.0
Red,51849700,JFK/UMass,130.0,31500.0
Red,51849700,Andrew,110.0,31320.0
Red,51849700,Broadway,100.0,31200.0
Red,51849700,South Station,90.0,31080.0
Red,51849700,Downtown Crossing,80.0,30960.0
Red,51849700,Park Street,70.0,30900.0
Red,51849700,Charles/MGH,60.0,30780.0
Red,51849700,Harvard,30.0,30240.0
Red,51849699,Shawmut,160.0,55200.0
Red,51849699,Fields Corner,150.0,55080.0
Red,51849699,Savin Hill,140.0,54900.0
Red,51849699,Andrew,110.0,54600.0
Red,51849700,Kendall/MIT,50.0,30660.0
Red,51849701,Savin Hill,80.0,73680.0
Red,51849702,Park Street,150.0,52080.0
Red,51849702,Andrew,110.0,51600.0
Red,51849702,JFK/UMass,90.0,51420.0
Red,51849702,Fields Corner,70.0,51120.0
Red,51849701,Broadway,120.0,74100.0
Red,51849701,Andrew,110.0,73980.0
Red,51849699,South Station,90.0,54360.0
Red,51849699,Park Street,70.0,54180.0
Red,51849699,Charles/MGH,60.0,54000.0
Red,51849697,Park Street,70.0,79980.0
Red,51849697,Harvard,30.0,79320.0
Red,51849697,Porter,20.0,79140.0
Red,51849696,Shawmut,160.0,81900.0
Red,51849696,Andrew,110.0,81300.0
Red,51849696,Broadway,100.0,81180.0
Red,51849696,South Station,90.0,81060.0
Red,51849696,Downtown Crossing,80.0,80940.0
Red,51849696,Park Street,70.0,80880.0
Red,51849696,Charles/MGH,60.0,80760.0
Red,51849688,JFK/UMass,130.0,83220.0
Red,51849697,JFK/UMass,130.0,80580.0
Red,51849699,Kendall/MIT,50.0,53880.0
Red,51849699,Central,40.0,53760.0
Red,51849699,Porter,20.0,53280.0
Red,51849698,Shawmut,160.0,70740.0
Red,51849698,Fields Corner,150.0,70620.0
Red,51849698,JFK/UMass,130.0,70320.0
Red,51849698,Andrew,110.0,70140.0
Red,51849698,Broadway,100.0,70020.0
Red,51849698,South Station,90.0,69900.0
Red,51849698,Downtown Crossing,80.0,69780.0
Red,51849698,Charles/MGH,60.0,69540.0
Red,51849698,Harvard,30.0,69000.0
Red,51849698,Porter,20.0,68820.0
Red,51849670,Kendall/MIT,170.0,78300.0
Red,51849688,Andrew,110.0,83040.0
Red,51849688,South Station,90.0,82800.0
Red,51849677,JFK/UMass,90.0,37680.0
Red,51849677,Savin Hill,80.0,37560.0
Red,51849676,Harvard,190.0,56220.0
Red,51849676,Central,180.0,55980.0
Red,51849677,Broadway,120.0,37980.0
Red,51849676,Kendall/MIT,170.0,55800.0
Red,51849676,Park Street,150.0,55500.0
Red,51849676,South Station,130.0,55320.0
Red,51849676,Broadway,120.0,55140.0
Red,51849676,JFK/UMass,90.0,54840.0
Red,51849676,Savin Hill,80.0,54720.0
Red,51849677,South Station,130.0,38160.0
Red,51849677,Downtown Crossing,140.0,38280.0
Red,51849678,Fields Corner,150.0,89580.0
Red,51849678,Savin Hill,140.0,89400.0
Red,51849678,JFK/UMass,130.0,89280.0
Red,51849678,Andrew,110.0,89100.0
Red,51849678,Broadway,100.0,88980.0
Red,51849678,South Station,90.0,88860.0
Red,51849678,Downtown Crossing,80.0,88740.0
Red,51849678,Park Street,70.0,88680.0
Red,51849678,Charles/MGH,60.0,88560.0
Red,51849678,Kendall/MIT,50.0,88440.0
Red,51849677,Davis,210.0,39300.0
Red,51849677,Porter,200.0,39180.0
Red,51849677,Harvard,190.0,39000.0
Red,51849677,Central,180.0,38820.0
Red,51849677,Kendall/MIT,170.0,38640.0
Red,51849673,Porter,200.0,71880.0
Red,51849672,Fields Corner,70.0,70860.0
Red,51849671,Davis,210.0,73680.0
Red,51849671,Porter,200.0,73560.0
Red,51849671,Harvard,190.0,73380.0
Red,51849671,Central,180.0,73140.0
Red,51849671,Park Street,150.0,72660.0
Red,51849671,Fields Corner,70.0,71700.0
Red,51849670,Davis,210.0,78960.0
Red,51849670,Harvard,190.0,78660.0
Red,51849671,South Station,130.0,72480.0
Red,51849672,JFK/UMass,90.0,71160.0
Red,51849672,Andrew,110.0,71340.0
Red,51849672,Broadway,120.0,71460.0
Red,51849673,Charles/MGH,160.0,71160.0
Red,51849673,Park Street,150.0,70980.0
Red,51849673,Downtown Crossing,140.0,70920.0
Red,51849673,South Station,130.0,70800.0
Red,51849673,Andrew,110.0,70500.0
Red,51849673,JFK/UMass,90.0,70320.0
Red,51849673,Savin Hill,80.0,70200.0
Red,51849673,Fields Corner,70.0,70020.0
Red,51849672,Central,180.0,72300.0
Red,51849672,Charles/MGH,160.0,72000.0
Red,51849672,Park Street,150.0,71820.0
Red,51849672,South Station,130.0,71640.0
Red,51849673,Harvard,190.0,71700.0
Red,51849684,Central,180.0,55140.0
Red,51849684,Charles/MGH,160.0,54840.0
Red,51849684,South Station,130.0,54480.0
Red,51849684,Broadway,120.0,54300.0
Red,51849684,Andrew,110.0,54180.0
Red,51849684,Fields Corner,70.0,53700.0
Red,51849683,Porter,200.0,77040.0
Red,51849683,Harvard,190.0,76860.0
Red,51849683,Charles/MGH,160.0,76380.0
Red,51849685,Fields Corner,70.0,36480.0
Red,51849688,Harvard,30.0,81960.0
Red,51849688,Porter,20.0,81780.0
Red,51849685,Davis,210.0,38400.0
Red,51849685,Porter,200.0,38280.0
Red,51849685,Central,180.0,37920.0
Red,51849685,Kendall/MIT,170.0,37740.0
Red,51849685,Park Street,150.0,37440.0
Red,51849685,South Station,130.0,37260.0
Red,51849685,Andrew,110.0,36960.0
Red,51849683,Downtown Crossing,140.0,76140.0
Red,51849680,South Station,90.0,71580.0
Red,51849680,Downtown Crossing,80.0,71460.0
Red,51849680,Park Street,70.0,71400.0
Red,51849680,Harvard,30.0,70680.0
Red,51849679,Shawmut,160.0,84480.0
Red,51849679,JFK/UMass,130.0,84060.0
Red,51849679,Broadway,100.0,83760.0
Red,51849679,South Station,90.0,83640.0
Red,51849679,Downtown Crossing,80.0,83520.0
Red,51849679,Park Street,70.0,83460.0
Red,51849679,Charles/MGH,60.0,83340.0
Red,51849679,Kendall/MIT,50.0,83220.0
Red,51849683,Andrew,110.0,75720.0
Red,51849681,Shawmut,160.0,54240.0
Red,51849681,Fields Corner,150.0,54120.0
Red,51849681,Savin Hill,140.0,53940.0
Red,51849681,Broadway,100.0,53520.0
Red,51849681,South Station,90.0,53400.0
Red,51849681,Park Street,70.0,53220.0
Red,51849681,Harvard,30.0,52560.0
Red,51849681,Porter,20.0,52380.0
Red,51849680,Fields Corner,150.0,72300.0
Red,51849680,JFK/UMass,130.0,72000.0
